timestamp,Wine Cellar Cooler 1,Wine Cellar Cooler 2,Wine Cellar AC 1,Wine Cellar AC 2
2018-01-19T07:15:00,13.98,50.15,2.34,2.21
2018-01-19T07:30:00,171.79,871.25,2.33,2.48
2018-01-19T07:45:00,13.89,397.64,2.34,2.52
2018-01-19T08:00:00,13.66,48.88,2.37,2.56
2018-01-19T08:15:00,13.59,48.74,2.3,2.51
2018-01-19T08:30:00,223.83,57.8,2.37,2.58
2018-01-19T08:45:00,13.8,49.52,2.38,2.57
2018-01-19T09:00:00,197.88,68.43,2.3,2.31
2018-01-19T09:15:00,13.74,49.31,2.32,2.34
2018-01-19T09:30:00,13.97,480.28,2.33,2.49
2018-01-19T09:45:00,14.45,900.56,2.33,2.48
2018-01-19T10:00:00,13.97,52.64,2.33,2.47
2018-01-19T10:15:00,13.84,49.87,2.31,2.45
2018-01-19T10:30:00,238.85,50.19,2.29,2.37
2018-01-19T10:45:00,13.56,49.57,2.29,2.3
2018-01-19T11:00:00,32.07,49.19,2.27,2.11
2018-01-19T11:15:00,183.13,63.29,2.32,2.29
2018-01-19T11:30:00,13.92,222.7,2.32,2.39
2018-01-19T11:45:00,14.41,913.57,2.32,2.38
2018-01-19T12:00:00,14.13,391.79,2.31,2.35
2018-01-19T12:15:00,13.97,50.16,18.93,35.2
2018-01-19T12:30:00,14,50.3,56.19,41.89
2018-01-19T12:45:00,245.84,50.36,123.9,0.98
2018-01-19T13:00:00,13.92,49.85,154.16,0.97
2018-01-19T13:15:00,14.1,395.77,4.73,1.01
2018-01-19T13:30:00,14.31,912.66,1.58,1.01
2018-01-19T13:45:00,13.99,212.61,1.58,1.01
2018-01-19T14:00:00,13.8,49.53,1.56,1
2018-01-19T14:15:00,236.39,50.01,2.12,2.02
2018-01-19T14:30:00,15.51,49.72,2.34,2.36
2018-01-19T14:45:00,13.9,50,2.32,2.17
2018-01-19T15:00:00,225.57,50.01,2.34,2.34
2018-01-19T15:15:00,14.31,870.64,2.35,2.42
2018-01-19T15:30:00,14.1,523.24,2.35,2.41
2018-01-19T15:45:00,13.87,49.87,2.35,2.38
2018-01-19T16:00:00,13.86,49.92,2.34,2.37
2018-01-19T16:15:00,234.96,49.94,2.32,2.39
2018-01-19T16:30:00,13.79,49.5,2.3,2.19
2018-01-19T16:45:00,210.91,56.31,2.31,2.22
2018-01-19T17:00:00,13.91,195.11,2.33,2.4
2018-01-19T17:15:00,14.25,908.14,2.32,2.4
2018-01-19T17:30:00,13.91,221.84,2.33,2.39
2018-01-19T17:45:00,13.74,49.34,2.32,2.4
2018-01-19T18:00:00,101.43,49.6,2.31,2.4
2018-01-19T18:15:00,153.68,49.84,2.31,2.25
2018-01-19T18:30:00,13.93,50.04,2.29,2.13
2018-01-19T18:45:00,177.69,851.67,2.34,2.38
2018-01-19T19:00:00,14.23,311.27,2.38,2.41
2018-01-19T19:15:00,13.81,49.6,2.33,2.37
2018-01-19T19:30:00,13.8,49.54,2.34,2.38
2018-01-19T19:45:00,227.88,49.92,2.34,2.4
2018-01-19T20:00:00,13.9,49.84,2.34,2.3
2018-01-19T20:15:00,14.36,836.65,2.33,2.15
2018-01-19T20:30:00,13.93,509.19,2.3,2.31
2018-01-19T20:45:00,13.68,48.95,2.34,2.4
2018-01-19T21:00:00,158.91,49.18,2.34,2.4
2018-01-19T21:15:00,81.37,49.59,2.34,2.39
2018-01-19T21:30:00,13.86,49.64,2.35,2.41
2018-01-19T21:45:00,226.83,50.36,2.38,2.49
2018-01-19T22:00:00,14.15,735.79,2.34,2.29
2018-01-19T22:15:00,14.09,555.21,2.35,2.41
2018-01-19T22:30:00,13.84,49.67,2.37,2.51
2018-01-19T22:45:00,13.97,50.21,2.39,2.51
2018-01-19T23:00:00,231.28,50.45,2.42,2.56
2018-01-19T23:15:00,13.59,48.69,2.33,2.47
2018-01-19T23:30:00,228.13,57.58,2.33,2.47
2018-01-19T23:45:00,13.85,348.01,2.32,2.26
2018-01-20T00:00:00,14.18,906.72,2.34,2.37
2018-01-20T00:15:00,13.88,198.35,2.38,2.51
2018-01-20T00:30:00,13.71,49.24,2.36,2.49
2018-01-20T00:45:00,205.44,49.33,2.35,2.48
2018-01-20T01:00:00,49.71,49.27,2.36,2.49
2018-01-20T01:15:00,13.8,49.52,2.37,2.41
2018-01-20T01:30:00,224.36,53.85,2.35,2.23
2018-01-20T01:45:00,14.03,526.76,2.35,2.22
2018-01-20T02:00:00,14.27,903.05,2.37,2.42
2018-01-20T02:15:00,13.89,49.28,2.38,2.43
2018-01-20T02:30:00,13.94,50.03,2.39,2.42
2018-01-20T02:45:00,241.81,50.47,2.41,2.52
2018-01-20T03:00:00,13.98,50.22,2.41,2.54
2018-01-20T03:15:00,191.84,52.22,2.39,2.43
2018-01-20T03:30:00,31.58,52.65,2.38,2.33
2018-01-20T03:45:00,14.35,839.79,2.4,2.53
2018-01-20T04:00:00,14.24,549.56,2.4,2.54
2018-01-20T04:15:00,13.98,50.26,2.39,2.55
2018-01-20T04:30:00,14.01,50.51,2.39,2.54
2018-01-20T04:45:00,223.57,50.66,2.38,2.52
2018-01-20T05:00:00,13.98,50.26,2.37,2.47
2018-01-20T05:15:00,219.85,57.12,2.34,2.3
2018-01-20T05:30:00,14.13,214.13,2.35,2.44
2018-01-20T05:45:00,14.19,902.32,2.33,2.49
2018-01-20T06:00:00,13.83,312.72,2.33,2.48
2018-01-20T06:15:00,13.75,49.36,2.34,2.39
2018-01-20T06:30:00,229.38,49.94,2.35,2.42
2018-01-20T06:45:00,14.25,48.98,2.33,2.39
2018-01-20T07:00:00,13.61,48.7,2.28,2.12
2018-01-20T07:15:00,190.2,835.77,2.31,2.26
2018-01-20T07:30:00,14.1,350.55,2.38,2.54
2018-01-20T07:45:00,13.8,49.51,2.37,2.55
2018-01-20T08:00:00,13.76,49.45,2.36,2.51
2018-01-20T08:15:00,211.87,49.71,2.34,2.47
2018-01-20T08:30:00,14.04,50.46,2.38,2.53
2018-01-20T08:45:00,182.95,502.43,2.3,2.28
2018-01-20T09:00:00,14.3,633.54,2.36,2.35
2018-01-20T09:15:00,14.01,50.45,2.37,2.52
2018-01-20T09:30:00,13.93,50.19,2.36,2.5
2018-01-20T09:45:00,226.68,50.09,2.34,2.46
2018-01-20T10:00:00,13.7,49.22,2.32,2.45
2018-01-20T10:15:00,221.3,49.7,2.32,2.4
2018-01-20T10:30:00,13.84,374.83,2.27,2.15
2018-01-20T10:45:00,14.08,902.65,2.25,2.08
2018-01-20T11:00:00,13.67,80.83,2.3,2.31
2018-01-20T11:15:00,13.73,49.31,2.31,2.33
2018-01-20T11:30:00,13.75,49.48,2.31,2.34
2018-01-20T11:45:00,241.05,49.94,2.33,2.35
2018-01-20T12:00:00,13.9,49.87,1.84,1.5
2018-01-20T12:15:00,14.26,818.83,1.52,0.85
2018-01-20T12:30:00,14.13,564.42,1.51,0.73
2018-01-20T12:45:00,13.89,49.77,1.54,0.93
2018-01-20T13:00:00,13.81,49.54,1.55,0.99
2018-01-20T13:15:00,224.59,50.32,1.56,0.98
2018-01-20T13:30:00,13.96,49.99,1.57,0.99
2018-01-20T13:45:00,230.7,54.7,1.57,1
2018-01-20T14:00:00,14.01,133.45,1.88,1.53
2018-01-20T14:15:00,14.33,922.71,2.29,2.12
2018-01-20T14:30:00,14.06,399.96,2.32,2.3
2018-01-20T14:45:00,13.9,49.84,2.33,2.4
2018-01-20T15:00:00,234.37,50.28,1.65,1.17
2018-01-20T15:15:00,13.95,49.97,1.56,0.98
2018-01-20T15:30:00,226.89,50.18,1.57,0.99
2018-01-20T15:45:00,14.06,316.17,1.57,0.97
2018-01-20T16:00:00,14.39,919.68,1.95,1.53
2018-01-20T16:15:00,13.95,121.76,2.34,2.34
2018-01-20T16:30:00,13.97,50.2,2.35,2.44
2018-01-20T16:45:00,236.58,50.31,2.33,2.4
2018-01-20T17:00:00,13.94,50.08,1.68,1.18
2018-01-20T17:15:00,13.85,218.26,1.56,0.98
2018-01-20T17:30:00,14.1,907,1.53,0.92
2018-01-20T17:45:00,13.72,317.2,1.51,0.72
2018-01-20T18:00:00,13.55,48.62,2.16,2.01
2018-01-20T18:15:00,227.5,49.11,2.29,2.33
2018-01-20T18:30:00,13.64,48.87,2.31,2.35
2018-01-20T18:45:00,142.5,49.09,2.31,2.35
2018-01-20T19:00:00,98.24,97.19,2.33,2.36
2018-01-20T19:15:00,14.15,908.73,2.32,2.37
2018-01-20T19:30:00,13.89,288.85,2.3,2.14
2018-01-20T19:45:00,13.8,49.57,2.32,2.25
2018-01-20T20:00:00,42.77,49.69,2.36,2.41
2018-01-20T20:15:00,202.74,49.16,2.31,2.35
2018-01-20T20:30:00,13.72,161.62,2.33,2.38
2018-01-20T20:45:00,14.17,904.24,2.34,2.39
2018-01-20T21:00:00,13.87,271.67,2.35,2.4
2018-01-20T21:15:00,13.78,49.35,2.33,2.17
2018-01-20T21:30:00,224.89,49.95,2.33,2.24
2018-01-20T21:45:00,13.76,49.35,2.35,2.48
2018-01-20T22:00:00,217.95,49.69,2.35,2.47
2018-01-20T22:15:00,15.65,374.19,2.38,2.51
2018-01-20T22:30:00,14.11,899.84,2.33,2.46
2018-01-20T22:45:00,13.85,121.34,2.37,2.5
2018-01-20T23:00:00,13.91,49.96,2.37,2.35
2018-01-20T23:15:00,192.14,50.53,2.38,2.37
2018-01-20T23:30:00,51.29,49.48,2.36,2.5
2018-01-20T23:45:00,13.91,142.49,2.38,2.51
2018-01-21T00:00:00,14.42,909.67,2.38,2.5
2018-01-21T00:15:00,14.11,237,2.39,2.52
2018-01-21T00:30:00,14.04,50.41,2.42,2.55
2018-01-21T00:45:00,231.99,50.21,2.35,2.33
2018-01-21T01:00:00,13.85,49.74,2.34,2.3
2018-01-21T01:15:00,227.79,57.66,2.31,2.35
2018-01-21T01:30:00,13.63,48.84,2.33,2.36
2018-01-21T01:45:00,14.08,890.81,2.33,2.39
2018-01-21T02:00:00,13.81,419.71,2.34,2.39
2018-01-21T02:15:00,13.63,48.84,2.34,2.38
2018-01-21T02:30:00,31.63,48.93,2.33,2.21
2018-01-21T02:45:00,216.2,49.48,2.36,2.32
2018-01-21T03:00:00,13.74,49.19,2.38,2.5
2018-01-21T03:15:00,188.69,606.09,2.36,2.49
2018-01-21T03:30:00,13.96,492.05,2.36,2.49
2018-01-21T03:45:00,13.68,49.12,2.37,2.49
2018-01-21T04:00:00,13.7,49.23,2.36,2.48
2018-01-21T04:15:00,237.39,49.68,2.35,2.35
2018-01-21T04:30:00,13.7,49.18,2.34,2.28
2018-01-21T04:45:00,13.99,536.65,2.36,2.49
2018-01-21T05:00:00,14.01,701.41,2.35,2.48
2018-01-21T05:15:00,13.63,48.76,2.37,2.5
2018-01-21T05:30:00,63.86,48.54,2.34,2.49
2018-01-21T05:45:00,165.45,48.88,2.34,2.49
2018-01-21T06:00:00,13.8,49.39,2.38,2.42
2018-01-21T06:15:00,225.67,53.53,2.35,2.17
2018-01-21T06:30:00,14,440.03,2.35,2.4
2018-01-21T06:45:00,14.07,789.05,2.33,2.41
2018-01-21T07:00:00,13.52,48.37,2.31,2.39
2018-01-21T07:15:00,13.6,48.74,2.32,2.39
2018-01-21T07:30:00,235.04,49.37,2.35,2.5
2018-01-21T07:45:00,13.71,49.06,2.33,2.45
2018-01-21T08:00:00,15.96,76.53,2.3,2.27
2018-01-21T08:15:00,174.46,900.46,2.33,2.44
2018-01-21T08:30:00,13.87,112.03,2.36,2.52
2018-01-21T08:45:00,13.76,49.37,2.34,2.52
2018-01-21T09:00:00,13.57,48.7,2.32,2.49
2018-01-21T09:15:00,230.13,49.15,2.33,2.5
2018-01-21T09:30:00,14.09,296.19,2.39,2.54
2018-01-21T09:45:00,14.36,899.15,2.34,2.3
2018-01-21T10:00:00,13.83,69.25,2.36,2.4
2018-01-21T10:15:00,13.68,48.94,2.35,2.5
2018-01-21T10:30:00,227.21,49.3,2.34,2.41
2018-01-21T10:45:00,13.75,49.19,2.34,2.39
2018-01-21T11:00:00,189.99,153.98,2.33,2.37
2018-01-21T11:15:00,14.61,903.42,2.34,2.37
2018-01-21T11:30:00,13.95,76.75,2.36,2.2
2018-01-21T11:45:00,13.98,50.17,2.37,2.25
2018-01-21T12:00:00,14.02,50.36,2.39,2.42
2018-01-21T12:15:00,232.15,50.14,2.39,2.42
2018-01-21T12:30:00,13.97,50.02,2.4,2.44
2018-01-21T12:45:00,14.31,898.29,2.4,2.43
2018-01-21T13:00:00,14.05,413.5,2.39,2.43
2018-01-21T13:15:00,13.83,49.56,2.37,2.24
2018-01-21T13:30:00,238.43,49.72,2.35,2.17
2018-01-21T13:45:00,13.81,49.46,2.38,2.42
2018-01-21T14:00:00,13.83,49.51,2.39,2.42
2018-01-21T14:15:00,242.25,663.02,2.37,2.4
2018-01-21T14:30:00,14.09,493.9,2.37,2.4
2018-01-21T14:45:00,13.85,49.61,2.38,2.41
2018-01-21T15:00:00,13.82,49.59,2.37,2.28
2018-01-21T15:15:00,233.19,49.97,2.36,2.14
2018-01-21T15:30:00,13.86,49.67,2.38,2.39
2018-01-21T15:45:00,14.13,608.29,2.38,2.4
2018-01-21T16:00:00,14.16,572.9,2.38,2.41
2018-01-21T16:15:00,13.9,49.85,2.38,2.4
2018-01-21T16:30:00,226.91,50.07,2.37,2.38
2018-01-21T16:45:00,13.84,49.65,2.37,2.31
2018-01-21T17:00:00,13.87,81.6,2.35,2.15
2018-01-21T17:15:00,178.87,916.12,2.38,2.34
2018-01-21T17:30:00,13.78,123.09,2.36,2.37
2018-01-21T17:45:00,13.68,49.13,2.34,2.35
2018-01-21T18:00:00,13.56,48.71,2.3,2.33
2018-01-21T18:15:00,230.14,48.96,2.3,2.34
2018-01-21T18:30:00,13.71,358.6,2.3,2.28
2018-01-21T18:45:00,14.05,893.73,2.27,2.09
2018-01-21T19:00:00,13.67,48.37,2.31,2.3
2018-01-21T19:15:00,13.68,48.97,2.34,2.39
2018-01-21T19:30:00,224.24,49.23,2.34,2.4
2018-01-21T19:45:00,13.76,49.19,2.37,2.41
2018-01-21T20:00:00,174.44,493.97,2.35,2.41
2018-01-21T20:15:00,14.05,585.69,2.37,2.37
2018-01-21T20:30:00,13.64,48.81,2.32,2.15
2018-01-21T20:45:00,13.72,49.12,2.35,2.32
2018-01-21T21:00:00,230.42,49.88,2.37,2.42
2018-01-21T21:15:00,13.59,49.38,2.34,2.39
2018-01-21T21:30:00,14.27,595.18,2.33,2.39
2018-01-21T21:45:00,14.09,652.92,2.33,2.47
2018-01-21T22:00:00,13.9,49.96,2.34,2.43
2018-01-21T22:15:00,13.89,49.87,2.34,2.27
2018-01-21T22:30:00,231.42,50.19,2.37,2.43
2018-01-21T22:45:00,14.01,50.33,2.38,2.52
2018-01-21T23:00:00,181.49,597.23,2.39,2.53
2018-01-21T23:15:00,14.06,480.97,2.35,2.5
2018-01-21T23:30:00,13.72,49.31,2.34,2.49
2018-01-21T23:45:00,13.78,49.56,2.35,2.46
2018-01-22T00:00:00,241.99,50.27,2.35,2.28
2018-01-22T00:15:00,13.95,50.07,2.38,2.43
2018-01-22T00:30:00,14.15,550.96,2.37,2.47
2018-01-22T00:45:00,14.15,648.58,2.36,2.49
2018-01-22T01:00:00,13.88,49.8,2.37,2.48
2018-01-22T01:15:00,153.65,49.73,2.33,2.37
2018-01-22T01:30:00,78.77,50.05,2.36,2.4
2018-01-22T01:45:00,13.97,50.06,2.37,2.2
2018-01-22T02:00:00,179.07,743.92,2.36,2.31
2018-01-22T02:15:00,14.16,306.41,2.4,2.45
2018-01-22T02:30:00,13.97,50.23,2.38,2.42
2018-01-22T02:45:00,13.95,50.18,2.38,2.52
2018-01-22T03:00:00,227.26,50.58,2.39,2.52
2018-01-22T03:15:00,14.06,50.49,2.4,2.54
2018-01-22T03:30:00,14.47,885.91,2.36,2.3
2018-01-22T03:45:00,14.19,298.74,2.38,2.39
2018-01-22T04:00:00,14.02,50.4,2.39,2.53
2018-01-22T04:15:00,231.97,50.76,2.38,2.52
2018-01-22T04:30:00,14.02,50.41,2.39,2.53
2018-01-22T04:45:00,70.94,106.82,2.37,2.5
2018-01-22T05:00:00,120.83,899.46,2.37,2.5
2018-01-22T05:15:00,13.98,103.24,2.35,2.33
2018-01-22T05:30:00,13.75,49.44,2.31,2.32
2018-01-22T05:45:00,13.66,49.13,2.32,2.47
2018-01-22T06:00:00,238.64,49.81,2.34,2.49
2018-01-22T06:15:00,13.91,141.54,2.35,2.41
2018-01-22T06:30:00,14.16,894.32,2.31,2.38
2018-01-22T06:45:00,13.89,205.25,2.34,2.42
2018-01-22T07:00:00,13.63,48.84,2.28,2.2
2018-01-22T07:15:00,232.75,49.18,2.28,2.18
2018-01-22T07:30:00,13.61,48.8,2.31,2.46
2018-01-22T07:45:00,31.61,48.69,2.33,2.52
2018-01-22T08:00:00,204.74,54.07,2.37,2.54
2018-01-22T08:15:00,14.17,777.98,2.33,2.47
2018-01-22T08:30:00,14.05,417.66,2.35,2.5
2018-01-22T08:45:00,13.81,49.6,2.33,2.37
2018-01-22T09:00:00,40.71,49.7,2.32,2.28
2018-01-22T09:15:00,199.19,49.67,2.31,2.46
2018-01-22T09:30:00,13.65,125.78,2.28,2.44
2018-01-22T09:45:00,13.93,903.88,2.25,2.38
2018-01-22T10:00:00,13.97,352.64,2.31,2.46
2018-01-22T10:15:00,13.75,49.45,2.3,2.43
2018-01-22T10:30:00,236.14,49.84,2.28,2.22
2018-01-22T10:45:00,13.74,49.27,1.5,0.74
2018-01-22T11:00:00,13.82,49.52,1.53,0.96
2018-01-22T11:15:00,189.64,894.68,1.53,0.96
2018-01-22T11:30:00,14.01,291.35,1.53,0.96
2018-01-22T11:45:00,13.97,50.3,2.22,2.22
2018-01-22T12:00:00,13.94,50.29,2.27,2.33
2018-01-22T12:15:00,222.79,50.68,2.27,2.17
2018-01-22T12:30:00,14.18,156.2,2.26,2.13
2018-01-22T12:45:00,14.38,917.33,2.27,2.34
2018-01-22T13:00:00,14.04,345.5,2.29,2.37
2018-01-22T13:15:00,13.95,50.16,2.3,2.38
2018-01-22T13:30:00,234.59,50.41,2.3,2.39
2018-01-22T13:45:00,13.92,49.98,2.3,2.39
2018-01-22T14:00:00,167.22,108.17,2.27,2.16
2018-01-22T14:15:00,54.24,921.56,2.28,2.18
2018-01-22T14:30:00,13.88,192.76,2.29,2.36
2018-01-22T14:45:00,13.83,49.71,2.3,2.38
2018-01-22T15:00:00,37.15,49.63,2.32,2.42
2018-01-22T15:15:00,203.33,49.98,2.3,2.39
2018-01-22T15:30:00,14.08,403.4,2.3,2.38
2018-01-22T15:45:00,14.28,913.07,2.26,2.14
2018-01-22T16:00:00,13.85,95.63,2.24,2.16
2018-01-22T16:15:00,13.87,49.97,2.25,2.32
2018-01-22T16:30:00,232.43,174.51,1.78,1.45
2018-01-22T16:45:00,14.26,910.7,1.48,0.91
2018-01-22T17:00:00,14.08,487.81,1.49,0.91
2018-01-22T17:15:00,13.93,50.19,1.49,0.91
2018-01-22T17:30:00,16.27,49.92,1.46,0.67
2018-01-22T17:45:00,225.04,50.14,2.02,1.79
2018-01-22T18:00:00,13.89,148.49,2.24,2.3
2018-01-22T18:15:00,14.29,910.75,2.24,2.32
2018-01-22T18:30:00,14.14,409.04,2.27,2.33
2018-01-22T18:45:00,14.07,50.83,2.2,2.16
2018-01-22T19:00:00,228.72,51.25,1.53,0.85
2018-01-22T19:15:00,13.89,49.97,1.5,0.69
2018-01-22T19:30:00,178.28,294.24,1.54,0.84
2018-01-22T19:45:00,14.96,911.55,1.61,1.03
2018-01-22T20:00:00,13.92,60.89,2.33,2.34
2018-01-22T20:15:00,14.03,50.54,2.35,2.37
2018-01-22T20:30:00,235.71,50.65,2.37,2.4
2018-01-22T20:45:00,13.68,49.19,2.3,2.22
2018-01-22T21:00:00,14.4,569.61,2.31,2.1
2018-01-22T21:15:00,14.41,741.86,2.33,2.31
2018-01-22T21:30:00,13.8,49.56,2.33,2.33
2018-01-22T21:45:00,168.8,50.16,2.35,2.44
2018-01-22T22:00:00,62.5,50.2,2.38,2.5
2018-01-22T22:15:00,14.02,93.53,2.37,2.49
2018-01-22T22:30:00,14.49,913.12,2.35,2.33
2018-01-22T22:45:00,14.14,310.26,2.34,2.28
2018-01-22T23:00:00,13.97,50.36,2.36,2.47
2018-01-22T23:15:00,229.52,50.96,2.38,2.5
2018-01-22T23:30:00,13.79,49.6,2.34,2.45
2018-01-22T23:45:00,175.95,631.19,2.33,2.44
2018-01-23T00:00:00,14.05,533.64,2.33,2.46
2018-01-23T00:15:00,13.88,49.98,2.32,2.27
2018-01-23T00:30:00,13.87,50.04,2.32,2.33
2018-01-23T00:45:00,238.65,50.55,2.37,2.5
2018-01-23T01:00:00,13.84,49.78,2.33,2.43
2018-01-23T01:15:00,14.39,802.69,2.32,2.33
2018-01-23T01:30:00,14.08,502.08,2.33,2.35
2018-01-23T01:45:00,13.86,49.87,2.34,2.34
2018-01-23T02:00:00,228.65,50.41,2.32,2.09
2018-01-23T02:15:00,13.84,49.74,2.33,2.24
2018-01-23T02:30:00,50.05,114.45,2.33,2.34
2018-01-23T02:45:00,138.91,904.3,2.35,2.44
2018-01-23T03:00:00,13.97,298.49,2.36,2.45
2018-01-23T03:15:00,13.88,50.02,2.36,2.45
2018-01-23T03:30:00,13.93,50.12,2.37,2.41
2018-01-23T03:45:00,229.93,50.25,2.34,2.23
2018-01-23T04:00:00,13.97,163.04,2.35,2.4
2018-01-23T04:15:00,14.35,904.74,2.38,2.47
2018-01-23T04:30:00,14.01,295.26,2.36,2.46
2018-01-23T04:45:00,13.84,49.81,2.37,2.46
2018-01-23T05:00:00,229.52,49.79,2.37,2.47
2018-01-23T05:15:00,13.76,49.34,2.33,2.33
2018-01-23T05:30:00,14.39,458.42,2.32,2.22
2018-01-23T05:45:00,14.4,887.85,2.32,2.42
2018-01-23T06:00:00,13.6,49.19,2.31,2.39
2018-01-23T06:15:00,65.39,49.35,2.33,2.35
2018-01-23T06:30:00,173.53,49.12,2.31,2.33
2018-01-23T06:45:00,13.84,49.66,2.35,2.37
2018-01-23T07:00:00,227.09,49.12,2.29,2.2
2018-01-23T07:15:00,14.58,806.84,2.29,2.12
2018-01-23T07:30:00,13.96,550.02,2.32,2.45
2018-01-23T07:45:00,13.81,49.56,2.36,2.5
2018-01-23T08:00:00,14.06,49.53,2.37,2.5
2018-01-23T08:15:00,232.35,49.16,2.3,2.45
2018-01-23T08:30:00,13.57,48.53,2.31,2.46
2018-01-23T08:45:00,13.84,619.55,2.26,2.23
2018-01-23T09:00:00,14.17,824.66,2.29,2.23
2018-01-23T09:15:00,13.66,49.09,2.29,2.4
2018-01-23T09:30:00,14.19,50.15,2.32,2.4
2018-01-23T09:45:00,227.07,50.21,2.3,2.38
2018-01-23T10:00:00,13.78,49.63,2.28,2.37
2018-01-23T10:15:00,14.08,700.01,2.27,2.35
2018-01-23T10:30:00,14.1,760.25,2.23,2.05
2018-01-23T10:45:00,14.02,49.43,2.25,2.09
2018-01-23T11:00:00,117.96,49.41,2.26,2.27
2018-01-23T11:15:00,118.76,49.59,2.28,2.29
2018-01-23T11:30:00,13.74,49.42,2.27,2.28
2018-01-23T11:45:00,173.97,737.21,2.05,1.89
2018-01-23T12:00:00,14.07,573.67,1.47,0.86
2018-01-23T12:15:00,14.14,50.01,1.44,0.63
2018-01-23T12:30:00,13.84,49.9,1.47,0.74
2018-01-23T12:45:00,233.64,50.14,1.58,1.04
2018-01-23T13:00:00,13.84,49.89,2.25,2.25
2018-01-23T13:15:00,14.14,432.34,1.91,1.68
2018-01-23T13:30:00,14.18,905.47,1.49,0.91
2018-01-23T13:45:00,13.78,97.64,1.5,0.92
2018-01-23T14:00:00,13.97,49.14,1.47,0.7
2018-01-23T14:15:00,237.67,49.59,1.48,0.83
2018-01-23T14:30:00,13.72,49.29,2.23,2.29
2018-01-23T14:45:00,14.01,596.8,2.25,2.32
2018-01-23T15:00:00,14.1,795.86,2.24,2.31
2018-01-23T15:15:00,13.79,49.6,2.24,2.31
2018-01-23T15:30:00,182.7,49.41,2.23,2.25
2018-01-23T15:45:00,69.92,49.52,2.21,2.05
2018-01-23T16:00:00,13.99,49.34,2.22,2.24
2018-01-23T16:15:00,14.12,845.63,2.22,2.28
2018-01-23T16:30:00,14.04,557.42,2.22,2.27
2018-01-23T16:45:00,13.72,49.36,2.24,2.3
2018-01-23T17:00:00,230.58,49.53,2.25,2.31
2018-01-23T17:15:00,13.74,49.48,2.24,2.17
2018-01-23T17:30:00,13.79,209.04,2.22,2.05
2018-01-23T17:45:00,14.17,902.9,2.23,2.26
2018-01-23T18:00:00,13.75,324.37,2.2,2.25
2018-01-23T18:15:00,13.81,49.73,2.25,2.3
2018-01-23T18:30:00,239.9,50.01,2.21,2.23
2018-01-23T18:45:00,13.93,50,1.54,0.96
2018-01-23T19:00:00,188.2,649.44,1.54,0.76
2018-01-23T19:15:00,14.43,616.75,1.55,0.77
2018-01-23T19:30:00,13.81,49.66,1.54,0.94
2018-01-23T19:45:00,13.79,49.55,1.55,0.94
2018-01-23T20:00:00,229.55,50.21,1.9,1.57
2018-01-23T20:15:00,14.21,282.41,2.35,2.39
2018-01-23T20:30:00,14.7,905.96,2.34,2.37
2018-01-23T20:45:00,13.9,184.86,2.27,2.05
2018-01-23T21:00:00,13.86,49.94,2.31,2.25
2018-01-23T21:15:00,224.79,50.15,2.32,2.37
2018-01-23T21:30:00,14,116.34,2.33,2.36
2018-01-23T21:45:00,14.67,907.29,2.34,2.45
2018-01-23T22:00:00,14.15,395.61,2.35,2.47
2018-01-23T22:15:00,13.78,49.64,2.31,2.38
2018-01-23T22:30:00,234.79,49.7,2.28,2.2
2018-01-23T22:45:00,13.83,49.76,2.31,2.34
2018-01-23T23:00:00,14.11,453.32,2.33,2.45
2018-01-23T23:15:00,14.67,857.94,2.35,2.47
2018-01-23T23:30:00,13.95,50.25,2.35,2.44
2018-01-23T23:45:00,218.4,49.57,2.32,2.44
2018-01-24T00:00:00,15.53,49.71,2.33,2.34
2018-01-24T00:15:00,13.87,49.94,2.31,2.21
2018-01-24T00:30:00,14.61,880.93,2.35,2.45
2018-01-24T00:45:00,14.1,375.79,2.37,2.47
2018-01-24T01:00:00,13.7,49.28,2.32,2.42
2018-01-24T01:15:00,231.13,49.43,2.31,2.33
2018-01-24T01:30:00,13.66,49.06,2.31,2.33
2018-01-24T01:45:00,14.22,729.65,2.29,2.12
2018-01-24T02:00:00,14.04,522.74,2.32,2.18
2018-01-24T02:15:00,14.06,49.54,2.34,2.36
2018-01-24T02:30:00,227.72,50.02,2.34,2.35
2018-01-24T02:45:00,13.83,49.64,2.36,2.46
2018-01-24T03:00:00,13.99,308.35,2.37,2.45
2018-01-24T03:15:00,14.35,898.12,2.37,2.43
2018-01-24T03:30:00,13.99,213.84,2.36,2.27
2018-01-24T03:45:00,13.84,49.76,2.36,2.38
2018-01-24T04:00:00,232.08,50.08,2.37,2.47
2018-01-24T04:15:00,13.87,49.8,2.37,2.48
2018-01-24T04:30:00,14.2,709.13,2.36,2.46
2018-01-24T04:45:00,14.1,616.74,2.36,2.47
2018-01-24T05:00:00,13.76,49.36,2.33,2.39
2018-01-24T05:15:00,226.79,49.52,2.3,2.24
2018-01-24T05:30:00,13.89,48.86,2.32,2.43
2018-01-24T05:45:00,13.79,297.34,2.33,2.46
2018-01-24T06:00:00,14.28,892.91,2.36,2.47
2018-01-24T06:15:00,13.98,146.38,2.37,2.42
2018-01-24T06:30:00,13.79,49.49,2.33,2.39
2018-01-24T06:45:00,224,48.67,2.27,2.19
2018-01-24T07:00:00,13.61,48.71,2.29,2.17
2018-01-24T07:15:00,14.43,645.01,2.32,2.39
